Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
18/09/2020 17:15:02,782;38,539787;-14,866659;31,923363;31,421352;48,489295;27,602125;71,175713;31,412072
18/09/2020 17:15:03,782;38,539787;-14,867722;31,921361;31,418735;48,283522;27,447808;71,175713;31,463518
18/09/2020 17:15:04,781;38,541175;-14,865292;31,916435;31,413194;48,489295;27,447808;71,227156;31,412072
18/09/2020 17:15:05,781;38,540095;-14,864837;31,913973;31,411192;48,437852;27,447808;71,278598;31,412072
18/09/2020 17:15:06,782;38,54025;-14,86423;31,91151;31,408422;48,592181;27,499247;71,381482;31,412072
18/09/2020 17:15:07,781;38,540404;-14,864989;31,910124;31,403496;48,437852;27,447808;71,381482;31,360626
18/09/2020 17:15:08,781;38,540095;-14,866203;31,904121;31,393799;48,746511;27,550686;71,33004;31,360626
18/09/2020 17:15:09,781;38,541021;-14,865748;31,899964;31,388411;48,643625;27,602125;71,278598;31,360626
18/09/2020 17:15:10,781;38,53917;-14,866659;31,899041;31,385487;48,643625;27,447808;71,175713;31,360626
18/09/2020 17:15:11,781;38,540558;-14,866507;31,896424;31,382408;48,849398;27,550686;71,072829;31,360626
18/09/2020 17:15:12,781;38,541021;-14,868329;31,894423;31,377175;48,797954;27,396369;71,124271;31,463518
18/09/2020 17:15:13,781;38,539633;-14,869088;31,893961;31,37425;48,900841;27,499247;71,124271;31,412072
18/09/2020 17:15:14,781;38,539633;-14,869696;31,894269;31,371172;48,900841;27,499247;71,227156;31,412072
18/09/2020 17:15:15,781;38,539478;-14,871062;31,893807;31,369787;49,003727;27,550686;71,124271;31,412072
18/09/2020 17:15:16,781;38,538399;-14,86924;31,894885;31,366246;49,003727;27,499247;71,175713;31,412072
18/09/2020 17:15:17,781;38,538399;-14,870607;31,895346;31,364861;49,003727;27,499247;71,124271;31,463518
18/09/2020 17:15:18,781;38,539016;-14,871062;31,896886;31,363322;48,952284;27,499247;71,278598;31,463518
18/09/2020 17:15:19,781;38,539324;-14,868937;31,898579;31,361629;48,952284;27,550686;71,124271;31,412072
18/09/2020 17:15:20,782;38,537628;-14,87091;31,901042;31,360551;49,05517;27,499247;71,432925;31,412072
18/09/2020 17:15:21,781;38,538861;-14,870303;31,903043;31,357473;48,746511;27,499247;71,381482;31,463518
18/09/2020 17:15:22,781;38,539324;-14,871214;31,904275;31,356395;48,746511;27,602125;71,381482;31,360626
18/09/2020 17:15:23,782;38,537936;-14,871518;31,906738;31,357165;48,643625;27,499247;71,381482;31,360626
18/09/2020 17:15:24,782;38,536702;-14,872125;31,907507;31,357011;48,695068;27,447808;71,33004;31,412072
18/09/2020 17:15:25,781;38,537319;-14,872277;31,907045;31,359781;48,643625;27,499247;71,381482;31,412072
18/09/2020 17:15:26,782;38,535931;-14,873036;31,907815;31,361013;48,540738;27,447808;71,381482;31,412072
18/09/2020 17:15:27,781;38,534697;-14,871366;31,908893;31,361321;48,540738;27,499247;71,381482;31,412072
18/09/2020 17:15:28,781;38,53516;-14,873492;31,90566;31,361629;48,540738;27,499247;71,33004;31,412072
18/09/2020 17:15:29,782;38,533617;-14,874706;31,902735;31,359166;48,540738;27,602125;71,278598;31,360626
18/09/2020 17:15:30,782;38,533463;-14,875921;31,901042;31,358704;48,334965;27,499247;71,227156;31,360626
18/09/2020 17:15:31,781;38,53408;-14,876528;31,897655;31,358704;48,437852;27,602125;71,33004;31,360626
18/09/2020 17:15:32,781;38,533926;-14,876528;31,897655;31,35932;48,334965;27,447808;71,072829;31,360626
18/09/2020 17:15:33,781;38,533926;-14,876377;31,89627;31,360705;48,437852;27,602125;71,278598;31,412072
18/09/2020 17:15:34,782;38,535622;-14,875617;31,898117;31,362244;48,232079;27,550686;71,33004;31,360626
18/09/2020 17:15:35,781;38,534851;-14,874858;31,89981;31,36363;48,232079;27,602125;71,278598;31,360626
18/09/2020 17:15:36,781;38,535005;-14,875314;31,900888;31,364553;48,283522;27,550686;71,227156;31,412072
18/09/2020 17:15:37,781;38,536856;-14,873188;31,902889;31,365323;48,232079;27,550686;71,33004;31,463518
18/09/2020 17:15:38,781;38,538399;-14,87334;31,90489;31,365784;48,334965;27,602125;71,33004;31,30918
18/09/2020 17:15:39,781;38,53809;-14,871518;31,90489;31,365631;48,077749;27,499247;71,381482;31,360626
18/09/2020 17:15:40,782;38,538861;-14,87167;31,907507;31,364553;48,180636;27,550686;71,227156;31,412072
18/09/2020 17:15:41,781;38,540558;-14,87167;31,909662;31,363937;48,026306;27,550686;71,381482;31,412072
18/09/2020 17:15:42,781;38,541946;-14,868633;31,912741;31,359935;48,129193;27,653564;71,381482;31,412072
18/09/2020 17:15:43,781;38,54318;-14,869696;31,911356;31,357165;48,077749;27,550686;71,33004;31,412072
18/09/2020 17:15:44,781;38,542718;-14,867874;31,911663;31,35501;47,871976;27,602125;71,33004;31,412072
18/09/2020 17:15:45,781;38,545802;-14,868025;31,909201;31,351316;47,974863;27,499247;71,33004;31,412072
18/09/2020 17:15:46,781;38,547345;-14,866203;31,909047;31,345467;48,026306;27,396369;71,33004;31,360626
18/09/2020 17:15:47,781;38,547808;-14,865292;31,908277;31,345159;47,974863;27,550686;71,381482;31,412072
18/09/2020 17:15:48,782;38,548887;-14,86423;31,909662;31,344697;47,871976;27,550686;71,33004;31,412072
18/09/2020 17:15:49,781;38,549504;-14,86347;31,911663;31,344235;47,974863;27,602125;71,381482;31,463518
18/09/2020 17:15:50,781;38,551509;-14,862104;31,91936;31,347468;47,92342;27,499247;71,33004;31,412072
18/09/2020 17:15:51,781;38,552743;-14,860889;31,922439;31,351316;48,077749;27,602125;71,278598;31,360626
18/09/2020 17:15:52,782;38,552126;-14,861041;31,92521;31,35424;47,92342;27,550686;71,33004;31,360626
18/09/2020 17:15:53,781;38,553669;-14,859674;31,929212;31,356549;47,974863;27,499247;71,381482;31,412072
18/09/2020 17:15:54,781;38,555365;-14,858004;31,932137;31,361013;47,92342;27,499247;71,278598;31,360626
18/09/2020 17:15:55,781;38,556137;-14,855119;31,937679;31,36717;48,026306;27,602125;71,278598;31,360626
18/09/2020 17:15:56,781;38,557062;-14,857701;31,939372;31,367785;48,026306;27,499247;71,484367;31,360626
18/09/2020 17:15:57,782;38,55845;-14,854664;31,941065;31,368247;47,974863;27,550686;71,432925;31,412072
18/09/2020 17:15:58,781;38,55845;-14,853297;31,94399;31,369787;48,026306;27,602125;71,432925;31,360626
18/09/2020 17:15:59,782;38,562306;-14,852386;31,944452;31,371172;48,026306;27,602125;71,432925;31,412072
18/09/2020 17:16:00,781;38,563386;-14,851627;31,945529;31,370094;47,92342;27,550686;71,484367;31,412072
18/09/2020 17:16:01,782;38,562461;-14,851779;31,946453;31,369787;47,974863;27,602125;71,535809;31,360626
18/09/2020 17:16:02,781;38,563695;-14,849198;31,946453;31,370248;47,92342;27,653564;71,484367;31,412072
18/09/2020 17:16:03,781;38,566471;-14,847224;31,950302;31,371172;47,871976;27,499247;71,484367;31,412072
18/09/2020 17:16:04,781;38,566162;-14,846464;31,950302;31,373327;47,974863;27,602125;71,381482;31,412072
18/09/2020 17:16:05,781;38,567396;-14,84692;31,950455;31,37579;47,871976;27,550686;71,535809;31,412072
18/09/2020 17:16:06,782;38,567551;-14,845705;31,952149;31,377945;48,129193;27,550686;71,484367;31,412072
18/09/2020 17:16:07,781;38,568785;-14,844035;31,954766;31,37856;48,180636;27,499247;71,484367;31,412072
18/09/2020 17:16:08,782;38,568322;-14,844187;31,957998;31,383178;48,129193;27,653564;71,432925;31,360626
18/09/2020 17:16:09,781;38,56863;-14,844794;31,960615;31,385333;48,129193;27,653564;71,484367;31,463518
18/09/2020 17:16:10,782;38,569247;-14,844794;31,963386;31,387796;48,129193;27,550686;71,587252;31,360626
18/09/2020 17:16:11,781;38,571252;-14,844946;31,964156;31,389181;48,129193;27,602125;71,535809;31,463518
18/09/2020 17:16:12,782;38,575417;-14,841909;31,967389;31,390412;48,077749;27,602125;71,587252;31,360626
18/09/2020 17:16:13,782;38,575571;-14,841757;31,969698;31,391644;48,129193;27,602125;71,535809;31,617857
18/09/2020 17:16:14,781;38,576959;-14,839176;31,970775;31,391336;48,077749;27,499247;71,484367;31,360626
18/09/2020 17:16:15,781;38,577731;-14,838417;31,97293;31,391644;48,232079;27,653564;71,587252;31,412072
18/09/2020 17:16:16,782;38,579119;-14,837354;31,974162;31,392721;48,129193;27,499247;71,432925;31,360626
18/09/2020 17:16:17,781;38,581124;-14,837506;31,975701;31,39503;48,334965;27,602125;71,432925;31,360626
18/09/2020 17:16:18,781;38,581433;-14,83705;31,977703;31,394722;48,232079;27,550686;71,535809;31,30918
18/09/2020 17:16:19,781;38,581895;-14,838872;31,97955;31,395954;48,232079;27,602125;71,381482;31,412072
18/09/2020 17:16:20,782;38,583592;-14,833254;31,981705;31,398571;48,283522;27,602125;71,432925;31,360626
18/09/2020 17:16:21,781;38,582975;-14,836595;31,982475;31,398109;48,334965;27,653564;71,432925;31,360626
18/09/2020 17:16:22,782;38,584363;-14,834165;31,982321;31,399186;48,437852;27,550686;71,33004;31,257734
18/09/2020 17:16:23,781;38,585906;-14,835836;31,982321;31,397955;48,334965;27,550686;71,432925;31,412072
18/09/2020 17:16:24,782;38,58498;-14,837506;31,983706;31,398109;48,386409;27,653564;71,432925;31,30918
18/09/2020 17:16:25,781;38,587294;-14,832647;31,986785;31,397031;48,334965;27,602125;71,381482;31,412072
18/09/2020 17:16:26,782;38,58606;-14,830825;31,98817;31,396108;48,386409;27,653564;71,432925;31,412072
18/09/2020 17:16:27,781;38,587911;-14,831584;31,989248;31,394261;48,386409;27,653564;71,432925;31,412072
18/09/2020 17:16:28,781;38,586985;-14,831129;31,990787;31,391644;48,386409;27,602125;71,432925;31,412072
18/09/2020 17:16:29,781;38,587602;-14,831736;31,990941;31,389027;48,334965;27,550686;71,535809;31,463518
18/09/2020 17:16:30,781;38,587757;-14,830825;31,992327;31,387642;48,540738;27,653564;71,484367;31,412072
18/09/2020 17:16:31,781;38,588065;-14,829762;31,992789;31,386872;48,386409;27,602125;71,535809;31,412072
18/09/2020 17:16:32,781;38,586831;-14,831736;31,991557;31,38718;48,386409;27,550686;71,484367;31,412072
18/09/2020 17:16:33,781;38,58714;-14,831584;31,99325;31,389335;48,386409;27,550686;71,484367;31,463518
18/09/2020 17:16:34,781;38,587602;-14,829914;31,992019;31,391952;48,232079;27,602125;71,484367;31,412072
18/09/2020 17:16:35,781;38,587448;-14,833103;31,990787;31,394415;48,232079;27,653564;71,535809;31,360626
18/09/2020 17:16:36,782;38,585134;-14,830369;31,990018;31,396262;48,026306;27,550686;71,484367;31,412072
18/09/2020 17:16:37,781;38,585906;-14,832799;31,988016;31,398109;48,180636;27,550686;71,638694;31,360626
18/09/2020 17:16:38,782;38,584826;-14,833862;31,985553;31,397801;48,077749;27,550686;71,535809;31,463518
18/09/2020 17:16:39,782;38,584209;-14,830673;31,983552;31,398263;48,077749;27,653564;71,484367;31,360626
18/09/2020 17:16:40,782;38,582667;-14,831584;31,981243;31,397185;47,92342;27,550686;71,432925;31,30918
18/09/2020 17:16:41,782;38,583746;-14,832951;31,97801;31,394261;47,871976;27,602125;71,432925;31,412072
18/09/2020 17:16:42,781;38,58205;-14,834317;31,971237;31,390412;47,820533;27,550686;71,484367;31,360626
18/09/2020 17:16:43,781;38,580661;-14,834925;31,967081;31,389643;47,871976;27,602125;71,484367;31,30918
18/09/2020 17:16:44,781;38,580044;-14,835836;31,963078;31,387334;47,871976;27,602125;71,432925;31,30918
18/09/2020 17:16:45,781;38,577731;-14,83705;31,959538;31,388565;47,820533;27,550686;71,587252;31,360626
18/09/2020 17:16:46,781;38,575109;-14,839784;31,955074;31,392413;47,820533;27,602125;71,638694;31,30918
18/09/2020 17:16:47,781;38,573566;-14,841302;31,953226;31,394722;47,974863;27,602125;71,587252;31,360626
18/09/2020 17:16:48,782;38,572486;-14,843276;31,953226;31,396877;48,026306;27,550686;71,535809;31,360626
18/09/2020 17:16:49,782;38,572486;-14,84282;31,953842;31,401803;47,974863;27,653564;71,741579;31,360626
18/09/2020 17:16:50,781;38,571407;-14,84525;31,957691;31,408576;47,974863;27,550686;71,793021;31,360626
18/09/2020 17:16:51,781;38,571252;-14,845553;31,959384;31,412732;48,077749;27,499247;71,793021;31,360626
18/09/2020 17:16:52,781;38,57079;-14,84525;31,961539;31,418119;48,334965;27,602125;71,895906;31,360626
18/09/2020 17:16:53,781;38,57079;-14,845705;31,962771;31,42089;48,232079;27,602125;71,895906;31,360626
18/09/2020 17:16:54,781;38,572178;-14,844491;31,970006;31,425046;48,232079;27,602125;71,99879;31,412072
18/09/2020 17:16:55,782;38,572024;-14,844187;31,971853;31,428432;48,386409;27,602125;71,947348;31,412072
18/09/2020 17:16:56,782;38,573258;-14,843731;31,974008;31,429972;48,489295;27,602125;71,99879;31,412072
18/09/2020 17:16:57,781;38,574954;-14,843731;31,97524;31,432896;48,334965;27,550686;71,793021;31,412072
18/09/2020 17:16:58,782;38,574646;-14,842972;31,977856;31,435359;48,386409;27,653564;71,947348;31,412072
18/09/2020 17:16:59,781;38,574646;-14,84358;31,981243;31,437052;48,386409;27,602125;72,101675;31,412072
18/09/2020 17:17:00,781;38,574492;-14,846161;31,982013;31,436437;48,386409;27,550686;72,153117;31,30918
18/09/2020 17:17:01,781;38,575109;-14,847072;31,982013;31,437052;48,334965;27,653564;72,101675;31,463518
18/09/2020 17:17:02,781;38,5748;-14,846464;31,982629;31,438284;48,489295;27,602125;71,99879;31,360626
18/09/2020 17:17:03,781;38,572332;-14,849349;31,98463;31,438284;48,592181;27,653564;72,050232;31,412072
18/09/2020 17:17:04,781;38,572486;-14,84859;31,985092;31,439669;48,540738;27,499247;71,99879;31,412072
18/09/2020 17:17:05,781;38,570327;-14,848438;31,985092;31,438591;48,746511;27,807881;72,050232;31,412072
18/09/2020 17:17:06,782;38,570173;-14,850564;31,985092;31,440439;48,643625;27,550686;71,99879;31,30918
18/09/2020 17:17:07,781;38,567551;-14,851323;31,986323;31,440131;48,746511;27,653564;71,99879;31,360626
18/09/2020 17:17:08,782;38,567396;-14,855271;31,987401;31,4409;48,695068;27,602125;72,101675;31,360626
18/09/2020 17:17:09,781;38,567859;-14,85436;31,987247;31,440439;48,849398;27,602125;72,101675;31,30918
18/09/2020 17:17:10,781;38,566162;-14,85436;31,986323;31,442132;48,849398;27,602125;72,153117;31,412072
18/09/2020 17:17:11,781;38,565545;-14,856486;31,987093;31,445518;48,797954;27,653564;72,153117;31,463518
18/09/2020 17:17:12,782;38,565237;-14,856182;31,985553;31,447827;48,900841;27,653564;72,153117;31,412072
18/09/2020 17:17:13,782;38,565237;-14,853753;31,983398;31,449213;48,797954;27,653564;72,101675;31,463518
18/09/2020 17:17:14,782;38,566934;-14,85436;31,985092;31,450444;48,849398;27,653564;72,256002;31,463518
18/09/2020 17:17:15,782;38,567859;-14,855119;31,985707;31,451214;48,746511;27,653564;72,256002;31,463518
18/09/2020 17:17:16,781;38,567551;-14,85436;31,986785;31,4546;48,797954;27,705003;72,256002;31,463518
18/09/2020 17:17:17,781;38,567859;-14,852842;31,992327;31,456293;48,797954;27,653564;72,153117;31,463518
18/09/2020 17:17:18,781;38,567705;-14,85436;31,995252;31,456293;48,849398;27,705003;72,410329;31,463518
18/09/2020 17:17:19,782;38,568322;-14,851475;31,998176;31,455216;48,797954;27,602125;72,410329;31,463518
18/09/2020 17:17:20,781;38,569402;-14,852538;32,00341;31,4546;48,746511;27,756442;72,358886;31,514964
18/09/2020 17:17:21,781;38,569093;-14,850716;32,007105;31,454754;48,540738;27,756442;72,358886;31,412072
18/09/2020 17:17:22,782;38,570635;-14,851779;32,00926;31,456447;48,695068;27,705003;72,307444;31,412072
18/09/2020 17:17:23,781;38,572641;-14,851323;32,012339;31,45814;48,592181;27,653564;72,307444;31,412072
18/09/2020 17:17:24,781;38,570327;-14,850109;32,012339;31,462758;48,540738;27,705003;72,307444;31,30918
18/09/2020 17:17:25,781;38,571098;-14,849198;32,012801;31,46676;48,437852;27,653564;72,256002;31,360626
18/09/2020 17:17:26,781;38,571561;-14,847527;32,014956;31,469377;48,386409;27,602125;72,410329;31,257734
18/09/2020 17:17:27,781;38,572795;-14,850868;32,014494;31,470763;48,489295;27,756442;72,307444;31,412072
18/09/2020 17:17:28,782;38,571869;-14,84859;32,016803;31,47184;48,283522;27,705003;72,358886;31,360626
18/09/2020 17:17:29,781;38,573258;-14,848894;32,019266;31,475073;48,489295;27,653564;72,307444;31,412072
18/09/2020 17:17:30,782;38,572949;-14,851627;32,01942;31,47692;48,180636;27,756442;72,307444;31,412072
18/09/2020 17:17:31,782;38,571869;-14,849653;32,02019;31,477997;48,077749;27,653564;72,256002;31,412072
18/09/2020 17:17:32,782;38,572486;-14,850716;32,021883;31,479229;48,026306;27,653564;72,770425;31,514964
18/09/2020 17:17:33,781;38,572024;-14,849046;32,025424;31,482923;48,129193;27,756442;72,410329;31,412072
18/09/2020 17:17:34,781;38,570327;-14,850109;32,027887;31,485386;48,129193;27,705003;72,410329;31,412072
18/09/2020 17:17:35,781;38,570635;-14,851323;32,030812;31,486463;48,129193;27,705003;72,461771;31,514964
18/09/2020 17:17:36,782;38,570173;-14,85102;32,033121;31,490312;48,180636;27,653564;72,410329;31,463518
18/09/2020 17:17:37,782;38,569247;-14,852842;32,03466;31,49493;48,180636;27,705003;72,461771;31,514964
18/09/2020 17:17:38,782;38,570327;-14,85269;32,037277;31,499394;48,129193;27,756442;72,513213;32,389548
18/09/2020 17:17:39,781;38,56863;-14,851779;32,036354;31,501241;48,077749;27,705003;72,461771;31,56641
18/09/2020 17:17:40,782;38,568785;-14,854056;32,038355;31,507552;47,974863;27,653564;72,513213;31,463518
18/09/2020 17:17:41,781;38,566934;-14,853145;32,040818;31,521406;47,974863;27,705003;72,461771;31,463518
18/09/2020 17:17:42,782;38,565545;-14,855271;32,041742;31,527871;47,974863;27,756442;72,564656;31,463518
18/09/2020 17:17:43,781;38,566008;-14,85603;32,045128;31,534952;47,92342;27,705003;72,513213;31,463518
18/09/2020 17:17:44,782;38,5657;-14,85603;32,048361;31,541109;48,077749;27,756442;72,461771;31,412072
18/09/2020 17:17:45,781;38,565545;-14,854208;32,051748;31,547882;48,077749;27,653564;72,564656;31,514964
18/09/2020 17:17:46,782;38,566162;-14,854967;32,057752;31,555733;48,180636;27,653564;72,461771;31,463518
18/09/2020 17:17:47,781;38,56462;-14,855727;32,06237;31,560351;48,129193;27,705003;72,410329;31,360626
18/09/2020 17:17:48,782;38,564466;-14,853905;32,064371;31,563737;48,180636;27,705003;72,461771;31,412072
18/09/2020 17:17:49,781;38,564157;-14,853601;32,065911;31,566816;48,129193;27,705003;72,461771;31,412072
18/09/2020 17:17:50,782;38,563386;-14,856486;32,068374;31,571434;48,129193;27,705003;72,410329;31,514964
18/09/2020 17:17:51,781;38,564157;-14,855575;32,069451;31,577129;48,026306;27,705003;72,410329;31,463518
18/09/2020 17:17:52,782;38,563232;-14,855575;32,071453;31,580362;47,92342;27,705003;72,513213;31,56641
18/09/2020 17:17:53,781;38,563232;-14,85603;32,071606;31,584672;47,974863;27,705003;72,564656;31,463518
18/09/2020 17:17:54,781;38,562461;-14,857549;32,073916;31,588828;47,76909;27,653564;72,564656;31,257734
18/09/2020 17:17:55,781;38,561998;-14,856638;32,074377;31,592985;47,820533;27,807881;72,513213;31,514964
18/09/2020 17:17:56,782;38,561844;-14,856334;32,075147;31,596679;47,76909;27,653564;72,564656;31,514964
18/09/2020 17:17:57,781;38,562615;-14,856334;32,077148;31,601297;47,717647;27,756442;72,564656;31,514964
18/09/2020 17:17:58,781;38,561689;-14,856638;32,082075;31,609302;47,871976;27,705003;72,616098;31,514964
18/09/2020 17:17:59,782;38,561998;-14,855878;32,083768;31,610533;47,871976;27,705003;72,513213;31,56641
18/09/2020 17:18:00,781;38,561535;-14,856789;32,086231;31,61392;47,871976;27,653564;72,564656;31,56641
18/09/2020 17:18:01,782;38,561535;-14,859826;32,087771;31,615767;47,871976;27,756442;72,66754;31,514964
18/09/2020 17:18:02,782;38,560764;-14,857701;32,093313;31,618384;47,92342;27,705003;72,66754;31,56641
