Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15/10/2020 15:12:29,622;39,360918;17,213384;33,103338;33,272064;67,4204;25,184491;75,754079;32,080871;
15/10/2020 15:12:30,622;39,357678;17,212924;33,106263;33,276531;67,4204;25,23593;75,908406;31,926533;
15/10/2020 15:12:31,621;39,35521;17,211851;33,108419;33,281151;67,471843;25,287369;75,856963;31,977979;
15/10/2020 15:12:32,621;39,354592;17,210625;33,111807;33,282075;67,26607;25,23593;75,805521;31,977979;
15/10/2020 15:12:33,623;39,354747;17,210319;33,112731;33,281921;67,26607;25,338808;75,856963;32,029425;
15/10/2020 15:12:34,622;39,356444;17,212158;33,114271;33,282537;67,26607;25,287369;75,908406;31,875087;
15/10/2020 15:12:35,621;39,355364;17,212158;33,116273;33,283769;67,368957;25,338808;75,856963;32,029425;
15/10/2020 15:12:36,622;39,358912;17,212465;33,116581;33,282537;67,26607;25,23593;75,856963;31,926533;
15/10/2020 15:12:37,622;39,360764;17,213384;33,118737;33,282383;67,4204;25,184491;75,856963;32,029425;
15/10/2020 15:12:38,622;39,360918;17,214304;33,119815;33,284231;67,4204;25,23593;75,754079;31,977979;
15/10/2020 15:12:39,622;39,360764;17,214611;33,120585;33,283307;67,4204;25,287369;75,908406;31,977979;
15/10/2020 15:12:40,622;39,361998;17,214457;33,120893;33,284385;67,523286;25,287369;75,908406;32,080871;
15/10/2020 15:12:41,622;39,362306;17,212924;33,121971;33,286387;67,57473;25,23593;75,856963;31,977979;
15/10/2020 15:12:42,621;39,360455;17,21599;33,120277;33,286233;67,471843;25,23593;75,856963;31,977979;
15/10/2020 15:12:43,622;39,358604;17,215224;33,121201;33,284847;67,4204;25,184491;75,856963;32,029425;
15/10/2020 15:12:44,622;39,365083;17,218902;33,121201;33,286541;67,4204;25,23593;75,805521;32,029425;
15/10/2020 15:12:45,622;39,367861;17,221508;33,120739;33,286387;67,317514;25,287369;75,805521;31,926533;
15/10/2020 15:12:46,621;39,372026;17,222735;33,121663;33,28916;67,26607;25,338808;75,856963;32,029425;
15/10/2020 15:12:47,623;39,374495;17,226107;33,122125;33,288544;67,317514;25,287369;75,805521;31,926533;
15/10/2020 15:12:48,623;39,378506;17,233005;33,12428;33,28839;67,26607;25,287369;75,959848;31,926533;
15/10/2020 15:12:49,622;39,380203;17,233465;33,125512;33,289776;67,368957;25,287369;75,856963;32,029425;
15/10/2020 15:12:50,622;39,382826;17,236684;33,125666;33,289468;67,26607;25,287369;75,805521;32,029425;
15/10/2020 15:12:51,623;39,384214;17,238523;33,125666;33,291932;67,26607;25,287369;75,908406;32,029425;
15/10/2020 15:12:52,621;39,386991;17,240362;33,12813;33,293318;67,163184;25,287369;75,805521;32,029425;
15/10/2020 15:12:53,622;39,390848;17,242355;33,130286;33,296244;67,26607;25,287369;75,805521;32,029425;
15/10/2020 15:12:54,622;39,391003;17,243581;33,130902;33,299324;67,214627;25,287369;75,856963;32,029425;
15/10/2020 15:12:55,623;39,39378;17,244195;33,132596;33,300095;67,111741;25,287369;75,959848;32,029425;
15/10/2020 15:12:56,621;39,396711;17,248027;33,13275;33,300557;67,111741;25,338808;75,805521;31,926533;
15/10/2020 15:12:57,623;39,39378;17,247414;33,133058;33,303329;67,060297;25,287369;76,062733;31,977979;
15/10/2020 15:12:58,622;39,395014;17,24818;33,133674;33,303021;67,163184;25,287369;75,856963;32,029425;
15/10/2020 15:12:59,622;39,395631;17,248793;33,133982;33,303945;67,214627;25,338808;75,856963;32,029425;
15/10/2020 15:13:00,622;39,39702;17,2491;33,133366;33,304407;67,008854;25,287369;75,908406;31,977979;
15/10/2020 15:13:01,623;39,397174;17,248947;33,136292;33,306409;66,905968;25,23593;75,856963;32,080871;
15/10/2020 15:13:02,623;39,398408;17,24726;33,135522;33,306409;66,905968;25,287369;75,805521;31,926533;
15/10/2020 15:13:03,622;39,397945;17,248027;33,135984;33,306101;67,163184;25,287369;75,959848;32,029425;
15/10/2020 15:13:04,623;39,401957;17,247414;33,136446;33,305639;67,214627;25,184491;75,908406;31,977979;
15/10/2020 15:13:05,624;39,399797;17,247873;33,139372;33,306563;67,26607;25,338808;75,908406;32,029425;
15/10/2020 15:13:06,622;39,400105;17,247107;33,137832;33,304715;67,214627;25,287369;75,908406;32,080871;
15/10/2020 15:13:07,622;39,402574;17,247107;33,13814;33,301789;67,317514;25,23593;75,908406;32,080871;
15/10/2020 15:13:08,623;39,401802;17,246187;33,138294;33,300711;67,26607;25,338808;75,908406;31,977979;
15/10/2020 15:13:09,622;39,40134;17,245727;33,136908;33,302251;67,317514;25,287369;75,856963;31,926533;
15/10/2020 15:13:10,622;39,402419;17,244808;33,1366;33,301019;67,26607;25,338808;75,908406;31,926533;
15/10/2020 15:13:11,622;39,398562;17,243581;33,135984;33,302559;67,368957;25,287369;75,805521;31,926533;
15/10/2020 15:13:12,622;39,403345;17,244195;33,136446;33,303021;67,368957;25,287369;75,959848;32,080871;
15/10/2020 15:13:13,623;39,403037;17,243122;33,136754;33,303175;67,214627;25,23593;76,01129;32,080871;
15/10/2020 15:13:14,622;39,403037;17,244041;33,137524;33,308257;67,163184;25,338808;75,908406;32,029425;
15/10/2020 15:13:15,622;39,402728;17,242662;33,138756;33,308103;67,214627;25,338808;75,959848;32,080871;
15/10/2020 15:13:16,622;39,403654;17,242049;33,140758;33,308103;67,26607;25,544564;75,856963;32,080871;
15/10/2020 15:13:17,622;39,403037;17,242202;33,141835;33,309797;67,26607;25,287369;75,856963;31,977979;
15/10/2020 15:13:18,622;39,402728;17,241435;33,145223;33,310259;67,26607;25,23593;76,114175;31,977979;
15/10/2020 15:13:19,622;39,405042;17,240362;33,146609;33,310721;67,26607;25,23593;75,959848;32,080871;
15/10/2020 15:13:20,622;39,404579;17,239903;33,147687;33,311646;67,214627;25,081613;76,01129;31,977979;
15/10/2020 15:13:21,622;39,405814;17,239443;33,150305;33,312878;67,214627;25,287369;76,062733;32,080871;
15/10/2020 15:13:22,622;39,403191;17,240362;33,151229;33,312262;67,163184;25,338808;76,01129;32,029425;
15/10/2020 15:13:23,622;39,403808;17,238063;33,150459;33,311954;67,111741;25,23593;76,01129;31,977979;
15/10/2020 15:13:24,624;39,402419;17,23883;33,149843;33,310567;67,368957;25,287369;76,062733;32,029425;
15/10/2020 15:13:25,624;39,402111;17,236684;33,147687;33,31488;67,060297;25,184491;76,01129;32,080871;
15/10/2020 15:13:26,622;39,400568;17,235457;33,149227;33,31642;67,111741;25,287369;76,01129;32,080871;
15/10/2020 15:13:27,623;39,395785;17,234384;33,150459;33,322118;67,163184;25,287369;76,01129;32,080871;
15/10/2020 15:13:28,622;39,394551;17,234844;33,153231;33,325815;67,317514;25,287369;75,959848;32,029425;
15/10/2020 15:13:29,622;39,393317;17,234538;33,154925;33,328741;67,26607;25,338808;76,114175;32,080871;
15/10/2020 15:13:30,622;39,392083;17,234078;33,155849;33,330589;67,26607;25,338808;76,062733;32,080871;
15/10/2020 15:13:31,622;39,3927;17,233465;33,160931;33,334902;67,4204;25,287369;75,959848;32,029425;
15/10/2020 15:13:32,622;39,395168;17,233465;33,161547;33,338752;67,368957;25,287369;76,062733;32,132318;
15/10/2020 15:13:33,623;39,39378;17,234078;33,163394;33,34137;67,368957;25,287369;75,959848;32,183764;
15/10/2020 15:13:34,622;39,392083;17,233618;33,164472;33,343835;67,471843;25,287369;76,062733;32,029425;
15/10/2020 15:13:35,622;39,389306;17,232085;33,165704;33,346453;67,471843;25,338808;76,01129;32,183764;
15/10/2020 15:13:36,624;39,3873;17,233311;33,165396;33,347685;67,4204;25,184491;76,062733;32,132318;
15/10/2020 15:13:37,622;39,389151;17,232392;33,166166;33,348455;67,317514;25,287369;75,959848;32,029425;
15/10/2020 15:13:38,622;39,389306;17,234078;33,166936;33,347377;67,471843;25,23593;76,01129;32,029425;
15/10/2020 15:13:39,622;39,389768;17,234538;33,168938;33,347223;67,471843;25,184491;75,959848;32,132318;
15/10/2020 15:13:40,622;39,391311;17,234691;33,16709;33,347069;67,4204;25,338808;75,959848;32,029425;
15/10/2020 15:13:41,622;39,390848;17,235611;33,168938;33,346915;67,4204;25,287369;76,114175;32,183764;
15/10/2020 15:13:42,624;39,390848;17,233771;33,169092;33,343527;67,4204;25,287369;75,959848;32,029425;
15/10/2020 15:13:43,623;39,392237;17,234078;33,170632;33,343064;67,368957;25,287369;76,01129;31,926533;
15/10/2020 15:13:44,622;39,392391;17,23653;33,169708;33,3406;67,471843;25,133052;76,062733;32,132318;
15/10/2020 15:13:45,622;39,392083;17,23791;33,170478;33,33906;67,4204;25,287369;76,01129;32,132318;
15/10/2020 15:13:46,623;39,396557;17,237757;33,173558;33,337212;67,317514;25,287369;75,959848;32,080871;
15/10/2020 15:13:47,623;39,395168;17,238983;33,172788;33,33444;67,368957;25,287369;76,165617;32,132318;
15/10/2020 15:13:48,623;39,397328;17,240362;33,17402;33,330127;67,214627;25,23593;75,959848;32,029425;
15/10/2020 15:13:49,623;39,39702;17,239136;33,173558;33,329819;67,317514;25,287369;75,959848;32,132318;
15/10/2020 15:13:50,622;39,400414;17,239136;33,173866;33,328279;67,26607;25,338808;76,114175;32,080871;
15/10/2020 15:13:51,623;39,401802;17,239596;33,173712;33,325661;67,368957;25,338808;75,908406;32,080871;
15/10/2020 15:13:52,623;39,404117;17,240669;33,172326;33,324891;67,26607;25,338808;76,01129;32,080871;
15/10/2020 15:13:53,623;39,404734;17,241895;33,171556;33,324891;67,26607;25,287369;76,062733;31,977979;
15/10/2020 15:13:54,623;39,408436;17,242968;33,171864;33,32104;67,317514;25,287369;75,908406;32,132318;
15/10/2020 15:13:55,623;39,408899;17,244041;33,172018;33,319654;67,26607;25,390247;76,062733;32,029425;
15/10/2020 15:13:56,622;39,410134;17,243581;33,172788;33,319346;67,26607;25,441686;76,114175;32,132318;
15/10/2020 15:13:57,622;39,410751;17,242968;33,171556;33,317652;67,317514;25,338808;75,959848;32,080871;
15/10/2020 15:13:58,622;39,408745;17,243122;33,171556;33,318114;67,368957;25,338808;76,114175;31,977979;
15/10/2020 15:13:59,623;39,410134;17,241589;33,171864;33,317498;67,368957;25,287369;76,062733;32,183764;
15/10/2020 15:14:00,623;39,408128;17,239749;33,173096;33,319038;67,317514;25,081613;75,959848;32,080871;
15/10/2020 15:14:01,623;39,407511;17,235917;33,176176;33,3195;67,26607;25,23593;76,01129;32,183764;
15/10/2020 15:14:02,623;39,407511;17,235917;33,178948;33,320578;67,368957;25,338808;76,114175;32,132318;
15/10/2020 15:14:03,622;39,406122;17,233924;33,179256;33,319192;67,471843;25,338808;75,908406;32,132318;
15/10/2020 15:14:04,623;39,409979;17,232698;33,18095;33,31873;67,471843;25,338808;76,01129;32,183764;
15/10/2020 15:14:05,623;39,405814;17,228559;33,184184;33,320732;67,4204;25,338808;76,062733;32,080871;
15/10/2020 15:14:06,623;39,406277;17,227793;33,18634;33,319038;67,523286;25,23593;76,01129;32,080871;
15/10/2020 15:14:07,623;39,404271;17,227027;33,188957;33,318114;67,729059;25,287369;76,165617;32,080871;
15/10/2020 15:14:08,623;39,402574;17,225494;33,189111;33,319346;67,626173;25,23593;76,062733;32,080871;
15/10/2020 15:14:09,624;39,399797;17,221355;33,192653;33,317652;67,677616;25,390247;75,959848;32,029425;
15/10/2020 15:14:10,623;39,397482;17,219209;33,193423;33,317036;67,780503;25,390247;76,114175;32,080871;
15/10/2020 15:14:11,622;39,397174;17,218289;33,194963;33,315342;67,831946;25,287369;76,01129;32,132318;
15/10/2020 15:14:12,624;39,395014;17,214917;33,195887;33,315034;67,883389;25,287369;76,01129;32,080871;
15/10/2020 15:14:13,623;39,393008;17,212924;33,197273;33,315188;67,831946;25,338808;76,062733;32,132318;
15/10/2020 15:14:14,623;39,392237;17,210165;33,198197;33,314418;67,626173;25,338808;76,01129;32,132318;
15/10/2020 15:14:15,623;39,384214;17,209552;33,197427;33,31411;67,677616;25,338808;75,908406;32,080871;
15/10/2020 15:14:16,623;39,384831;17,20664;33,199429;33,314572;67,729059;25,338808;76,01129;32,080871;
15/10/2020 15:14:17,623;39,382054;17,20434;33,199891;33,31411;67,883389;25,441686;75,959848;32,183764;
15/10/2020 15:14:18,623;39,374649;17,201275;33,202971;33,31565;67,883389;25,23593;75,959848;32,080871;
15/10/2020 15:14:19,623;39,371409;17,197749;33,202971;33,31642;67,831946;25,287369;76,01129;32,080871;
15/10/2020 15:14:20,622;39,370175;17,194684;33,204049;33,316266;67,780503;25,338808;75,908406;32,132318;
15/10/2020 15:14:21,624;39,366781;17,193917;33,204357;33,313802;67,780503;25,390247;76,062733;32,029425;
15/10/2020 15:14:22,623;39,364775;17,188705;33,205589;33,313186;67,831946;25,493125;76,114175;32,132318;
15/10/2020 15:14:23,622;39,361689;17,187173;33,204203;33,31257;67,883389;25,390247;76,062733;32,080871;
15/10/2020 15:14:24,623;39,360609;17,185793;33,204819;33,312416;67,677616;25,287369;75,959848;32,029425;
15/10/2020 15:14:25,624;39,357678;17,185027;33,205281;33,313802;67,677616;25,287369;76,01129;32,132318;
15/10/2020 15:14:26,623;39,357987;17,182114;33,206051;33,311492;67,780503;25,338808;76,01129;32,132318;
15/10/2020 15:14:27,623;39,357061;17,182114;33,208823;33,3118;67,626173;25,338808;76,01129;32,080871;
15/10/2020 15:14:28,624;39,353821;17,179815;33,208053;33,312262;67,57473;25,390247;76,062733;32,132318;
15/10/2020 15:14:29,623;39,35197;17,176136;33,209901;33,313186;67,471843;25,390247;76,01129;32,183764;
15/10/2020 15:14:30,623;39,352278;17,17537;33,210825;33,314572;67,471843;25,338808;75,959848;32,080871;
15/10/2020 15:14:31,624;39,349964;17,173224;33,215445;33,319962;67,4204;25,338808;76,062733;32,132318;
15/10/2020 15:14:32,624;39,347187;17,172304;33,217447;33,321656;67,26607;25,184491;76,062733;32,183764;
15/10/2020 15:14:33,623;39,346416;17,171691;33,218217;33,323043;67,317514;25,338808;76,01129;32,080871;
15/10/2020 15:14:34,624;39,344256;17,170005;33,220372;33,323197;67,317514;25,338808;76,21706;32,132318;
15/10/2020 15:14:35,624;39,346724;17,169392;33,223144;33,326585;67,471843;25,338808;76,062733;32,132318;
15/10/2020 15:14:36,623;39,343639;17,167399;33,224376;33,326893;67,4204;25,390247;76,21706;32,080871;
15/10/2020 15:14:37,623;39,34333;17,165713;33,227302;33,327201;67,523286;25,287369;76,268502;32,080871;
15/10/2020 15:14:38,623;39,343484;17,16464;33,228996;33,328433;67,471843;25,338808;76,114175;32,132318;
15/10/2020 15:14:39,624;39,340399;17,161881;33,229612;33,329049;67,57473;25,338808;76,165617;32,080871;
15/10/2020 15:14:40,624;39,34009;17,161421;33,232076;33,329049;67,626173;25,390247;76,21706;32,080871;
15/10/2020 15:14:41,623;39,341324;17,158049;33,230998;33,329203;67,626173;25,390247;76,165617;32,132318;
15/10/2020 15:14:42,625;39,339473;17,158509;33,231152;33,327047;67,523286;25,338808;76,165617;32,080871;
15/10/2020 15:14:43,623;39,340244;17,154677;33,230074;33,324891;67,57473;25,441686;76,114175;32,080871;
15/10/2020 15:14:44,623;39,338239;17,156823;33,230074;33,326277;67,471843;25,338808;76,114175;32,080871;
15/10/2020 15:14:45,625;39,337622;17,155596;33,230074;33,326585;67,57473;25,390247;76,165617;32,080871;
15/10/2020 15:14:46,623;39,338239;17,15529;33,229304;33,325507;67,57473;25,390247;76,21706;32,183764;
15/10/2020 15:14:47,623;39,33793;17,15529;33,228842;33,325661;67,471843;25,390247;76,114175;32,080871;
15/10/2020 15:14:48,623;39,338085;17,15437;33,227456;33,324737;67,471843;25,441686;76,062733;32,080871;
15/10/2020 15:14:49,623;39,337159;17,153144;33,227302;33,324891;67,368957;25,338808;76,062733;32,080871;
15/10/2020 15:14:50,623;39,33793;17,152071;33,22838;33,326585;67,26607;25,338808;75,959848;32,080871;
15/10/2020 15:14:51,623;39,336542;17,151458;33,22761;33,326431;67,214627;25,441686;76,114175;32,132318;
15/10/2020 15:14:52,624;39,333919;17,149925;33,226378;33,328587;67,368957;25,390247;76,062733;32,132318;
15/10/2020 15:14:53,623;39,33469;17,149618;33,22684;33,330589;67,368957;25,390247;76,01129;32,080871;
15/10/2020 15:14:54,623;39,332068;17,148086;33,225916;33,331205;67,317514;25,338808;76,01129;32,080871;
15/10/2020 15:14:55,625;39,329291;17,147319;33,226224;33,334132;67,111741;26,007515;75,959848;32,132318;
15/10/2020 15:14:56,624;39,325897;17,145633;33,227148;33,335056;67,008854;25,390247;75,959848;32,029425;
15/10/2020 15:14:57,624;39,325897;17,14364;33,226532;33,335056;67,163184;25,390247;76,114175;32,183764;
15/10/2020 15:14:58,625;39,325742;17,142721;33,22915;33,337982;67,163184;25,338808;75,959848;32,183764;
15/10/2020 15:14:59,623;39,322811;17,142261;33,229612;33,339522;67,214627;25,390247;76,01129;31,875087;
15/10/2020 15:15:00,623;39,317874;17,139348;33,23069;33,345529;67,008854;25,338808;76,062733;32,183764;
15/10/2020 15:15:01,623;39,316331;17,139808;33,230536;33,347377;67,26607;25,287369;76,062733;32,080871;
15/10/2020 15:15:02,624;39,315406;17,139042;33,231152;33,351073;67,214627;25,390247;76,062733;32,080871;
15/10/2020 15:15:03,623;39,314171;17,137356;33,23146;33,354;67,214627;25,390247;76,01129;32,132318;
15/10/2020 15:15:04,623;39,314171;17,136283;33,231922;33,356464;67,368957;25,338808;76,01129;32,080871;
15/10/2020 15:15:05,623;39,31016;17,140115;33,232384;33,364473;67,471843;25,338808;75,959848;32,029425;
15/10/2020 15:15:06,624;39,311394;17,137816;33,233616;33,368169;67,57473;25,390247;76,114175;32,183764;
15/10/2020 15:15:07,625;39,31124;17,137049;33,23531;33,371095;67,471843;25,390247;76,01129;32,080871;
15/10/2020 15:15:08,624;39,311857;17,137203;33,23531;33,374176;67,677616;25,338808;76,01129;32,132318;
15/10/2020 15:15:09,623;39,309852;17,140115;33,234694;33,379874;67,780503;25,390247;76,062733;32,183764;
15/10/2020 15:15:10,625;39,308772;17,139348;33,237004;33,382493;67,729059;25,338808;76,01129;32,132318;
15/10/2020 15:15:11,624;39,309852;17,138429;33,238236;33,383109;67,523286;25,390247;76,01129;32,080871;
15/10/2020 15:15:12,623;39,3134;17,137356;33,238082;33,384341;67,57473;25,338808;76,01129;32,183764;
15/10/2020 15:15:13,624;39,311086;17,138276;33,240854;33,382801;67,471843;25,338808;75,959848;32,080871;
15/10/2020 15:15:14,625;39,311549;17,136896;33,240854;33,383571;67,4204;25,338808;76,062733;32,132318;
15/10/2020 15:15:15,623;39,310777;17,137203;33,242086;33,384341;67,4204;25,390247;75,959848;32,132318;
15/10/2020 15:15:16,623;39,310315;17,135363;33,243164;33,388191;67,4204;25,390247;76,01129;32,080871;
15/10/2020 15:15:17,624;39,309543;17,135516;33,244242;33,393274;67,523286;25,390247;76,114175;32,132318;
15/10/2020 15:15:18,624;39,309697;17,13475;33,247322;33,395584;67,471843;25,287369;75,908406;32,183764;
15/10/2020 15:15:19,623;39,308309;17,133677;33,24686;33,399281;67,317514;25,390247;76,01129;32,029425;
15/10/2020 15:15:20,623;39,305686;17,13383;33,247014;33,401283;67,317514;25,338808;76,01129;32,183764;
15/10/2020 15:15:21,624;39,304298;17,132451;33,248708;33,403747;67,26607;25,338808;76,01129;32,132318;
15/10/2020 15:15:22,624;39,301058;17,129538;33,249478;33,408368;67,26607;25,390247;76,062733;32,132318;
15/10/2020 15:15:23,625;39,299361;17,129538;33,248554;33,410986;67,26607;25,390247;76,062733;32,183764;
15/10/2020 15:15:24,623;39,301058;17,129692;33,248554;33,412526;67,214627;25,287369;76,01129;32,183764;
15/10/2020 15:15:25,624;39,298127;17,126626;33,2484;33,41422;67,163184;25,338808;76,062733;32,029425;
15/10/2020 15:15:26,624;39,295967;17,125706;33,2484;33,417917;67,163184;25,338808;76,01129;32,132318;
15/10/2020 15:15:27,624;39,294424;17,123714;33,24917;33,417763;67,111741;25,338808;76,01129;32,132318;
15/10/2020 15:15:28,623;39,292418;17,123867;33,247938;33,419765;67,111741;25,390247;76,062733;32,132318;
15/10/2020 15:15:29,624;39,292881;17,123561;33,248092;33,419303;67,214627;25,390247;76,062733;32,132318;
15/10/2020 15:15:30,624;39,290721;17,120801;33,245782;33,416223;67,214627;25,390247;76,062733;32,080871;
