Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
18/09/2020 15:28:54,793;38,44277;-24,032601;36,49685;34,649676;50,598467;27,807881;69,529559;33,058347;
18/09/2020 15:28:55,793;38,44277;-24,032147;36,497621;34,653374;50,547024;27,85932;69,529559;33,006901;
18/09/2020 15:28:56,792;38,44277;-24,027604;36,499162;34,655993;50,341251;27,807881;69,581002;32,955455;
18/09/2020 15:28:57,792;38,445084;-24,023364;36,499624;34,659691;50,392694;27,756442;69,478117;32,955455;
18/09/2020 15:28:58,792;38,445701;-24,026241;36,503941;34,668782;50,289808;27,807881;69,478117;33,109793;
18/09/2020 15:28:59,792;38,444929;-24,028967;36,506099;34,672942;50,238365;27,807881;69,375232;33,058347;
18/09/2020 15:29:00,793;38,445701;-24,022001;36,504865;34,676331;50,186921;27,756442;69,426675;33,058347;
18/09/2020 15:29:01,792;38,446472;-24,024424;36,507178;34,681108;50,084035;27,85932;69,478117;33,058347;
18/09/2020 15:29:02,792;38,446318;-24,013067;36,508257;34,682186;50,084035;27,85932;69,581002;33,16124;
18/09/2020 15:29:03,792;38,447243;-24,019275;36,510877;34,684189;49,929705;27,807881;69,426675;33,16124;
18/09/2020 15:29:04,794;38,446318;-24,021547;36,51134;34,686038;49,878262;27,756442;69,478117;33,109793;
18/09/2020 15:29:05,792;38,44786;-24,021395;36,512727;34,687117;49,878262;27,807881;69,375232;33,058347;
18/09/2020 15:29:06,793;38,448477;-24,024727;36,514423;34,687425;49,775376;27,705003;69,375232;33,006901;
18/09/2020 15:29:07,792;38,448785;-24,014884;36,518739;34,688041;49,775376;27,756442;69,478117;33,109793;
18/09/2020 15:29:08,792;38,448631;-24,021547;36,521667;34,68912;49,723932;27,807881;69,272348;33,109793;
18/09/2020 15:29:09,792;38,449865;-24,019275;36,527063;34,691893;49,878262;27,807881;69,220905;33,058347;
18/09/2020 15:29:10,793;38,448631;-24,017155;36,531225;34,695437;49,723932;27,807881;69,272348;33,058347;
18/09/2020 15:29:11,793;38,450019;-24,020487;36,535695;34,699751;49,723932;27,962198;69,272348;33,058347;
18/09/2020 15:29:12,792;38,448631;-24,024575;36,539549;34,702062;49,723932;27,756442;69,272348;33,058347;
18/09/2020 15:29:13,792;38,449711;-24,027604;36,540474;34,704219;49,878262;27,807881;69,375232;33,058347;
18/09/2020 15:29:14,792;38,44894;-24,026241;36,545406;34,708842;49,826819;27,756442;69,32379;33,16124;
18/09/2020 15:29:15,792;38,450019;-24,03139;36,547873;34,711769;49,775376;27,85932;69,426675;33,109793;
18/09/2020 15:29:16,793;38,449557;-24,02397;36,556659;34,7167;49,826819;27,807881;69,426675;33,006901;
18/09/2020 15:29:17,792;38,450482;-24,022607;36,56113;34,719319;49,775376;27,756442;69,529559;32,955455;
18/09/2020 15:29:18,792;38,451253;-24,029875;36,562517;34,721168;49,723932;27,756442;69,529559;33,109793;
18/09/2020 15:29:19,792;38,451099;-24,035024;36,566525;34,722401;49,826819;27,807881;69,426675;33,109793;
18/09/2020 15:29:20,793;38,450945;-24,035478;36,566062;34,722401;49,775376;27,807881;69,426675;33,109793;
18/09/2020 15:29:21,792;38,451099;-24,034721;36,564829;34,720552;49,672489;27,807881;69,426675;33,109793;
18/09/2020 15:29:22,792;38,451562;-24,036841;36,563442;34,721168;49,723932;27,807881;69,529559;33,006901;
18/09/2020 15:29:23,792;38,452179;-24,02715;36,562671;34,720398;49,826819;27,807881;69,426675;33,16124;
18/09/2020 15:29:24,792;38,452487;-24,027453;36,558201;34,72086;49,775376;27,807881;69,478117;33,109793;
18/09/2020 15:29:25,792;38,454646;-24,029875;36,556659;34,722093;49,826819;27,756442;69,478117;33,109793;
18/09/2020 15:29:26,792;38,454184;-24,023212;36,557276;34,722709;49,826819;27,85932;69,375232;33,058347;
18/09/2020 15:29:27,792;38,454801;-24,032601;36,555734;34,724404;49,878262;27,807881;69,478117;33,058347;
18/09/2020 15:29:28,792;38,45295;-24,027604;36,556197;34,728872;49,826819;27,807881;69,683886;33,16124;
18/09/2020 15:29:29,793;38,454184;-24,026695;36,554964;34,729488;49,775376;27,807881;69,426675;33,16124;
18/09/2020 15:29:30,793;38,454338;-24,02821;36,555118;34,731337;49,929705;27,756442;69,375232;33,058347;
18/09/2020 15:29:31,792;38,454955;-24,027453;36,557276;34,732108;49,878262;27,807881;69,272348;33,109793;
18/09/2020 15:29:32,793;38,454646;-24,026695;36,557276;34,735189;50,135478;27,756442;69,32379;33,109793;
18/09/2020 15:29:33,792;38,454801;-24,029573;36,561592;34,736884;50,135478;27,807881;69,375232;33,109793;
18/09/2020 15:29:34,792;38,455418;-24,027301;36,560667;34,738579;50,238365;27,756442;69,272348;33,16124;
18/09/2020 15:29:35,793;38,454801;-24,028664;36,559896;34,741661;50,392694;27,807881;69,220905;33,109793;
18/09/2020 15:29:36,793;38,455418;-24,02927;36,561438;34,744126;50,341251;27,807881;69,220905;33,109793;
18/09/2020 15:29:37,793;38,457577;-24,027907;36,563288;34,747516;50,341251;27,85932;69,272348;33,109793;
18/09/2020 15:29:38,793;38,457731;-24,031844;36,566062;34,748132;50,392694;27,756442;69,32379;33,16124;
18/09/2020 15:29:39,792;38,45588;-24,031844;36,570533;34,750751;50,392694;27,910759;69,32379;33,16124;
18/09/2020 15:29:40,792;38,457731;-24,033358;36,570224;34,752292;50,392694;27,807881;69,220905;33,16124;
18/09/2020 15:29:41,792;38,458348;-24,024878;36,574849;34,754911;50,341251;27,85932;69,272348;33,212686;
18/09/2020 15:29:42,792;38,457885;-24,026393;36,576699;34,753987;50,186921;27,85932;69,32379;33,109793;
18/09/2020 15:29:43,792;38,459119;-24,025181;36,578086;34,757223;50,084035;27,756442;69,32379;33,16124;
18/09/2020 15:29:44,793;38,457577;-24,024424;36,580244;34,75676;50,135478;27,705003;69,32379;33,264132;
18/09/2020 15:29:45,793;38,459119;-24,028664;36,583481;34,754757;50,084035;27,756442;69,272348;33,058347;
18/09/2020 15:29:46,792;38,459891;-24,025484;36,586256;34,754757;50,084035;27,910759;69,272348;33,109793;
18/09/2020 15:29:47,792;38,459736;-24,032753;36,587643;34,754757;49,929705;27,85932;69,32379;33,16124;
18/09/2020 15:29:48,792;38,460816;-24,032601;36,587797;34,753062;49,929705;27,705003;69,272348;33,264132;
18/09/2020 15:29:49,794;38,461279;-24,028664;36,589801;34,754757;49,981148;27,910759;69,272348;33,212686;
18/09/2020 15:29:50,792;38,460507;-24,016095;36,590418;34,756298;49,878262;27,85932;69,220905;33,16124;
18/09/2020 15:29:51,793;38,462204;-24,029875;36,590726;34,757685;49,826819;27,962198;69,272348;33,212686;
18/09/2020 15:29:52,792;38,461741;-24,021395;36,589185;34,757685;49,723932;27,807881;69,32379;33,16124;
18/09/2020 15:29:53,792;38,462667;-24,024575;36,591497;34,758918;49,826819;27,85932;69,375232;33,212686;
18/09/2020 15:29:54,793;38,464826;-24,021092;36,590726;34,759072;49,981148;27,85932;69,220905;33,16124;
18/09/2020 15:29:55,792;38,462821;-24,016247;36,592576;34,758918;49,929705;27,705003;69,118021;33,264132;
18/09/2020 15:29:56,794;38,462821;-24,020487;36,594888;34,759226;49,981148;27,807881;69,066578;33,16124;
18/09/2020 15:29:57,793;38,463901;-24,028058;36,597201;34,76015;50,135478;27,962198;69,169463;33,16124;
18/09/2020 15:29:58,792;38,465752;-24,021698;36,600592;34,759688;50,084035;27,910759;69,220905;33,212686;
18/09/2020 15:29:59,793;38,465597;-24,02503;36,60275;34,759842;50,032592;27,807881;69,015136;33,212686;
18/09/2020 15:30:00,792;38,46606;-24,021698;36,604908;34,759688;50,084035;27,807881;68,912252;33,16124;
18/09/2020 15:30:01,792;38,465443;-24,019427;36,60645;34,761075;50,238365;27,85932;69,015136;33,006901;
18/09/2020 15:30:02,792;38,466677;-24,023818;36,610304;34,759842;50,186921;27,910759;69,169463;33,212686;
18/09/2020 15:30:03,792;38,466214;-24,019124;36,61092;34,763078;50,135478;27,85932;69,118021;33,16124;
18/09/2020 15:30:04,792;38,466369;-24,015035;36,615853;34,765389;50,238365;27,85932;69,169463;33,212686;
18/09/2020 15:30:05,792;38,465906;-24,015187;36,618782;34,767392;50,289808;27,910759;69,169463;33,212686;
18/09/2020 15:30:06,792;38,466986;-24,01655;36,624177;34,769087;50,186921;27,85932;69,118021;33,16124;
18/09/2020 15:30:07,793;38,467448;-24,020184;36,628339;34,772785;50,186921;27,85932;69,118021;33,109793;
18/09/2020 15:30:08,793;38,466523;-24,017912;36,63281;34,773401;50,186921;27,910759;69,169463;33,109793;
18/09/2020 15:30:09,792;38,467602;-24,021244;36,635276;34,772168;50,186921;27,910759;69,169463;33,212686;
18/09/2020 15:30:10,793;38,468065;-24,026695;36,637126;34,771706;50,032592;27,756442;69,118021;33,212686;
18/09/2020 15:30:11,792;38,466523;-24,02291;36,644371;34,773401;50,032592;27,910759;69,066578;33,109793;
18/09/2020 15:30:12,792;38,469762;-24,023061;36,6473;34,773709;50,135478;27,85932;69,118021;33,315578;
18/09/2020 15:30:13,792;38,468682;-24,026998;36,649458;34,77448;49,878262;27,756442;69,220905;33,264132;
18/09/2020 15:30:14,792;38,469299;-24,021547;36,653775;34,77525;49,981148;27,962198;69,066578;33,212686;
18/09/2020 15:30:15,792;38,469145;-24,020335;36,658091;34,77525;49,981148;27,910759;68,963694;33,212686;
18/09/2020 15:30:16,792;38,470841;-24,02079;36,662253;34,776329;49,929705;27,85932;68,912252;33,16124;
18/09/2020 15:30:17,792;38,469916;-24,016247;36,666569;34,776791;49,929705;28,065076;68,963694;33,212686;
18/09/2020 15:30:18,792;38,47007;-24,013975;36,668728;34,777561;49,826819;27,910759;69,220905;33,212686;
18/09/2020 15:30:19,793;38,470533;-24,016095;36,679518;34,781721;49,826819;27,910759;69,066578;33,212686;
18/09/2020 15:30:20,793;38,473155;-24,020487;36,684297;34,783108;49,723932;27,85932;69,015136;33,212686;
18/09/2020 15:30:21,792;38,472538;-24,022152;36,688922;34,786036;49,929705;27,910759;68,963694;33,264132;
18/09/2020 15:30:22,793;38,473001;-24,018367;36,695242;34,788655;49,878262;27,85932;68,963694;33,16124;
18/09/2020 15:30:23,792;38,475006;-24,014884;36,697246;34,792045;49,621046;27,807881;69,015136;33,264132;
18/09/2020 15:30:24,792;38,475006;-24,019881;36,702333;34,797746;49,621046;27,910759;69,015136;33,315578;
18/09/2020 15:30:25,792;38,474543;-24,011704;36,7048;34,799903;49,723932;27,910759;68,860809;33,212686;
18/09/2020 15:30:26,792;38,475777;-24,015792;36,706804;34,800674;49,672489;27,85932;68,809367;33,212686;
18/09/2020 15:30:27,792;38,47624;-24,017761;36,708808;34,804834;49,569603;27,807881;68,809367;33,16124;
18/09/2020 15:30:28,792;38,475006;-24,012764;36,713741;34,811613;49,672489;27,910759;68,912252;33,264132;
18/09/2020 15:30:29,792;38,47624;-24,015187;36,715591;34,814541;49,672489;27,910759;68,912252;33,264132;
18/09/2020 15:30:30,793;38,476548;-24,017912;36,718057;34,81716;49,621046;27,910759;68,757925;33,264132;
18/09/2020 15:30:31,793;38,476548;-24,005647;36,720061;34,82055;49,621046;27,910759;68,706482;33,264132;
18/09/2020 15:30:32,792;38,475931;-24,007767;36,723915;34,826097;49,723932;27,910759;68,757925;33,16124;
18/09/2020 15:30:33,792;38,476548;-24,010341;36,726844;34,827946;49,621046;27,85932;68,757925;33,16124;
18/09/2020 15:30:34,792;38,475777;-24,020335;36,726228;34,831182;49,621046;27,910759;68,809367;33,264132;
18/09/2020 15:30:35,792;38,47516;-24,012764;36,72854;34,830257;49,723932;27,962198;68,757925;33,315578;
18/09/2020 15:30:36,792;38,475623;-24,018215;36,729465;34,835342;49,672489;27,910759;68,757925;33,315578;
18/09/2020 15:30:37,793;38,475314;-24,006858;36,733473;34,839194;49,672489;27,910759;68,706482;33,16124;
18/09/2020 15:30:38,792;38,474697;-24,017761;36,735169;34,841043;49,878262;27,910759;68,912252;33,264132;
18/09/2020 15:30:39,792;38,475777;-24,023818;36,738406;34,840581;49,826819;27,85932;68,912252;33,315578;
18/09/2020 15:30:40,793;38,475314;-24,014278;36,739023;34,840735;49,723932;27,962198;68,912252;33,264132;
18/09/2020 15:30:41,793;38,474389;-24,014581;36,742568;34,843663;49,826819;27,85932;68,757925;33,315578;
18/09/2020 15:30:42,792;38,474852;-24,021547;36,743956;34,845204;49,929705;27,85932;68,912252;33,212686;
18/09/2020 15:30:43,794;38,473464;-24,030481;36,743648;34,84582;50,084035;27,962198;68,809367;33,212686;
18/09/2020 15:30:44,792;38,473309;-24,015944;36,744264;34,845974;50,032592;27,910759;68,860809;33,264132;
18/09/2020 15:30:45,792;38,472847;-24,023515;36,74781;34,846744;50,135478;27,910759;68,912252;33,264132;
18/09/2020 15:30:46,792;38,473926;-24,014884;36,749506;34,848902;50,135478;27,910759;68,860809;33,367024;
18/09/2020 15:30:47,792;38,470996;-24,012764;36,748889;34,849056;49,981148;27,910759;68,860809;33,212686;
18/09/2020 15:30:48,793;38,471613;-24,015944;36,74966;34,848748;49,929705;27,910759;68,860809;33,264132;
18/09/2020 15:30:49,792;38,471613;-24,022001;36,750585;34,850751;49,878262;27,962198;68,860809;33,264132;
18/09/2020 15:30:50,792;38,471767;-24,024272;36,752743;34,84921;49,878262;27,962198;68,706482;33,315578;
18/09/2020 15:30:51,793;38,471458;-24,023061;36,753205;34,849364;49,775376;27,910759;68,757925;33,315578;
18/09/2020 15:30:52,792;38,470379;-24,020032;36,753514;34,850134;49,569603;27,910759;68,706482;33,264132;
18/09/2020 15:30:53,793;38,470996;-24,025787;36,75151;34,849364;49,621046;27,962198;68,706482;33,264132;
18/09/2020 15:30:54,793;38,470687;-24,029421;36,753668;34,84998;49,672489;27,910759;68,809367;33,264132;
18/09/2020 15:30:55,792;38,471458;-24,022304;36,755209;34,850905;49,672489;27,910759;68,706482;33,315578;
18/09/2020 15:30:56,793;38,470379;-24,023515;36,755209;34,853216;49,723932;27,910759;68,65504;33,315578;
18/09/2020 15:30:57,793;38,472847;-24,019578;36,756751;34,854603;49,569603;27,85932;68,500713;33,315578;
18/09/2020 15:30:58,793;38,472847;-24,018821;36,765384;34,860766;49,672489;27,910759;68,552155;33,264132;
18/09/2020 15:30:59,793;38,474235;-24,016247;36,766617;34,861691;49,723932;27,962198;68,552155;33,212686;
18/09/2020 15:31:00,793;38,473309;-24,017004;36,769238;34,863386;49,621046;27,910759;68,65504;33,16124;
18/09/2020 15:31:01,792;38,474235;-24,01973;36,774017;34,864926;49,621046;27,962198;68,552155;33,315578;
18/09/2020 15:31:02,794;38,477165;-24,020638;36,779875;34,86693;49,672489;27,962198;68,500713;33,16124;
18/09/2020 15:31:03,792;38,477936;-24,026847;36,785116;34,868779;49,723932;27,910759;68,603598;33,367024;
18/09/2020 15:31:04,792;38,477628;-24,027755;36,789279;34,870165;49,672489;27,962198;68,449271;33,41847;
18/09/2020 15:31:05,792;38,478708;-24,020638;36,792053;34,869549;49,672489;27,910759;68,500713;33,212686;
18/09/2020 15:31:06,793;38,481484;-24,015338;36,797912;34,870782;49,723932;27,910759;68,552155;33,367024;
18/09/2020 15:31:07,792;38,481792;-24,015187;36,801611;34,874326;49,621046;27,910759;68,552155;33,367024;
18/09/2020 15:31:08,792;38,483026;-24,019427;36,80562;34,873555;49,775376;27,602125;68,603598;33,264132;
18/09/2020 15:31:09,793;38,483643;-24,013521;36,813019;34,874326;49,826819;27,962198;68,552155;33,315578;
18/09/2020 15:31:10,792;38,486882;-24,010492;36,81749;34,875558;49,826819;27,962198;68,603598;33,212686;
18/09/2020 15:31:11,792;38,487962;-24,008675;36,823965;34,87787;49,723932;27,910759;68,346386;33,367024;
18/09/2020 15:31:12,793;38,488887;-24,001104;36,827356;34,877099;49,826819;27,962198;68,449271;33,315578;
18/09/2020 15:31:13,793;38,489967;-23,999589;36,830594;34,87864;49,775376;27,962198;68,500713;33,367024;
18/09/2020 15:31:14,792;38,49151;-24,004587;36,834294;34,880643;49,826819;28,167954;68,346386;33,315578;
18/09/2020 15:31:15,792;38,493206;-23,994138;36,838148;34,8828;49,826819;27,962198;68,294944;33,264132;
18/09/2020 15:31:16,792;38,495057;-23,998832;36,839998;34,884187;49,775376;28,013637;68,449271;33,264132;
18/09/2020 15:31:17,793;38,495674;-23,994895;36,843081;34,886036;49,826819;27,910759;68,449271;33,315578;
18/09/2020 15:31:18,793;38,497679;-23,995652;36,844931;34,885882;49,981148;27,962198;68,346386;33,41847;
18/09/2020 15:31:19,792;38,497371;-23,999892;36,853564;34,892046;49,981148;27,962198;68,243502;33,315578;
18/09/2020 15:31:20,793;38,499684;-23,986718;36,853718;34,892816;49,929705;27,962198;68,294944;33,367024;
18/09/2020 15:31:21,792;38,500455;-23,988838;36,856956;34,894819;49,775376;27,962198;68,294944;33,212686;
18/09/2020 15:31:22,792;38,501998;-23,989141;36,861272;34,89713;49,981148;27,962198;68,243502;33,264132;
18/09/2020 15:31:23,792;38,501844;-23,997318;36,868826;34,901445;50,032592;27,962198;68,449271;33,264132;
18/09/2020 15:31:24,793;38,502152;-23,997924;36,870984;34,906222;49,878262;27,85932;68,449271;33,315578;
18/09/2020 15:31:25,792;38,503232;-23,995804;36,875455;34,908533;49,929705;27,910759;68,449271;33,315578;
18/09/2020 15:31:26,793;38,504311;-23,997469;36,878847;34,911306;50,084035;27,910759;68,397828;33,264132;
18/09/2020 15:31:27,793;38,505083;-23,990806;36,881005;34,914234;50,135478;27,910759;68,397828;33,264132;
18/09/2020 15:31:28,792;38,503849;-23,984295;36,881468;34,918703;49,878262;27,962198;68,500713;33,264132;
18/09/2020 15:31:29,792;38,505083;-23,984446;36,881159;34,922863;49,981148;27,962198;68,346386;33,367024;
18/09/2020 15:31:30,792;38,505237;-23,986869;36,885476;34,924866;49,826819;27,962198;68,294944;33,367024;
18/09/2020 15:31:31,793;38,5057;-23,98596;36,883626;34,926099;49,621046;27,910759;68,294944;33,367024;
18/09/2020 15:31:32,792;38,506779;-23,986566;36,882084;34,930721;49,415273;27,962198;68,140617;33,367024;
18/09/2020 15:31:33,793;38,507088;-23,983992;36,883009;34,933341;49,518159;28,013637;68,294944;33,315578;
18/09/2020 15:31:34,792;38,507551;-23,97854;36,883472;34,933033;49,518159;27,962198;68,294944;33,315578;
18/09/2020 15:31:35,793;38,508476;-23,975663;36,884705;34,933649;49,36383;27,962198;68,294944;33,315578;
18/09/2020 15:31:36,792;38,506934;-23,980812;36,888405;34,935344;49,36383;27,962198;68,243502;33,41847;
18/09/2020 15:31:37,793;38,507705;-23,984598;36,889022;34,937501;49,312387;27,962198;68,089175;33,315578;
18/09/2020 15:31:38,793;38,507705;-23,986869;36,893955;34,939967;49,2095;28,013637;68,089175;33,264132;
18/09/2020 15:31:39,792;38,509247;-23,997772;36,893955;34,941508;49,312387;28,013637;68,140617;33,315578;
18/09/2020 15:31:40,792;38,507705;-24,012461;36,899042;34,942586;49,312387;27,962198;68,243502;33,367024;
18/09/2020 15:31:41,793;38,508322;-23,987323;36,899351;34,943819;49,158057;28,065076;68,192059;33,367024;
18/09/2020 15:31:42,792;38,508784;-23,994289;36,900121;34,945822;49,312387;28,013637;68,192059;33,367024;
18/09/2020 15:31:43,792;38,508476;-23,992321;36,90043;34,945206;49,260943;28,013637;68,089175;33,367024;
18/09/2020 15:31:44,793;38,50971;-23,986263;36,899813;34,944898;49,2095;28,013637;68,140617;33,315578;
18/09/2020 15:31:45,792;38,510173;-23,985809;36,904284;34,946593;49,158057;27,962198;68,192059;33,315578;
18/09/2020 15:31:46,792;38,510173;-23,983992;36,903513;34,94875;49,466716;28,013637;68,192059;33,367024;
18/09/2020 15:31:47,793;38,510635;-23,993532;36,907521;34,949983;49,569603;28,013637;68,140617;33,41847;
18/09/2020 15:31:48,793;38,511252;-23,996258;36,908292;34,951215;49,415273;27,962198;68,037732;33,367024;
18/09/2020 15:31:49,792;38,511098;-23,991563;36,916617;34,956146;49,518159;27,910759;68,140617;33,315578;
18/09/2020 15:31:50,792;38,511561;-23,9796;36,918159;34,956454;49,569603;28,013637;68,089175;33,315578;
18/09/2020 15:31:51,792;38,511561;-23,984749;36,921396;34,959074;49,621046;27,910759;68,192059;33,367024;
18/09/2020 15:31:52,792;38,512486;-23,974149;36,923863;34,960307;49,672489;28,013637;68,192059;33,41847;
18/09/2020 15:31:53,792;38,511715;-23,978389;36,927563;34,962926;49,621046;28,013637;68,140617;33,315578;
18/09/2020 15:31:54,793;38,511869;-23,980509;36,927409;34,964621;49,621046;27,910759;68,089175;33,41847;
